ID,Date,tsID,ACTUAL,Temp,Saturday,Sunday
9585,16.10.2011,17,10195,23,0,0
9586,17.10.2011,17,10015,23,0,0
9587,18.10.2011,17,9734,23,1,0
9588,19.10.2011,17,11101,23,0,1
9589,20.10.2011,17,11621,23,0,0
9590,21.10.2011,17,11898,23,0,0
9591,22.10.2011,17,11316,23,0,0
9592,23.10.2011,17,11203,21.5,0,0
9593,24.10.2011,17,11350,23,0,0
9594,25.10.2011,17,11442,23,1,0
9595,26.10.2011,17,11606,21.5,0,1
9596,27.10.2011,17,12034,23,0,0
9597,28.10.2011,17,12474,23,0,0
9598,29.10.2011,17,13283,21,0,0
9599,30.10.2011,17,13068,20.5,0,0
9600,31.10.2011,17,12497,22.5,0,0
9601,01.11.2011,17,12141,23,1,0
9602,02.11.2011,17,12071,23,0,1
9603,03.11.2011,17,12359,23,0,1
9604,04.11.2011,17,12135,23,0,1
9605,05.11.2011,17,12467,23,0,0
9606,06.11.2011,17,12664,23,0,0
9607,07.11.2011,17,12276,23,0,0
9608,08.11.2011,17,11759,23,1,0
9609,09.11.2011,17,11366,23,0,1
9610,10.11.2011,17,12272,23,0,0
9611,11.11.2011,17,12065,23,0,0
9612,12.11.2011,17,12246,22.5,0,0
9613,13.11.2011,17,12154,23,0,0
9614,14.11.2011,17,12118,23,0,0
9615,15.11.2011,17,11746,20.2,1,0
9616,16.11.2011,17,11940,21,0,1
9617,17.11.2011,17,12551,21,0,0
9618,18.11.2011,17,12818,23,0,0
9619,19.11.2011,17,12976,23,0,0
9620,20.11.2011,17,13667,23,0,0
9621,21.11.2011,17,13677,23,0,0
9622,22.11.2011,17,13669,23,1,0
9623,23.11.2011,17,13810,23,0,1
9624,24.11.2011,17,14462,23,0,0
9625,25.11.2011,17,14697,23,0,0
9626,26.11.2011,17,14587,23,0,0
9627,27.11.2011,17,14818,23,0,0
9628,28.11.2011,17,15240,23,0,0
9629,29.11.2011,17,13963,23,1,0
9630,30.11.2011,17,13796,23,0,1
9631,01.12.2011,17,14382,23,0,0
9632,02.12.2011,17,15237,22.5,0,0
9633,03.12.2011,17,15928,22,0,0
9634,04.12.2011,17,15723,23,0,0
9635,05.12.2011,17,15955,23,0,0
9636,06.12.2011,17,14607,23,1,0
9637,07.12.2011,17,14413,23,0,1
9638,08.12.2011,17,14416,23,0,0
9639,09.12.2011,17,14318,23,0,0
9640,10.12.2011,17,14895,23,0,0
9641,11.12.2011,17,13972,23,0,0
9642,12.12.2011,17,13476,23,0,0
9643,13.12.2011,17,13011,23,1,0
9644,14.12.2011,17,12979,23,0,1
9645,15.12.2011,17,13743,23,0,0
9646,16.12.2011,17,13938,23,0,0
9647,17.12.2011,17,14417,23,0,0
9648,18.12.2011,17,13456,23,0,0
9649,19.12.2011,17,12907,23,0,0
9650,20.12.2011,17,12486,23,1,0
9651,21.12.2011,17,12199,23,0,1
9652,22.12.2011,17,12733,23,0,0
9653,23.12.2011,17,12873,23,0,0
9654,24.12.2011,17,12839,23,0,0
9655,25.12.2011,17,12679,23,0,0
9656,26.12.2011,17,13083,23,0,0
9657,27.12.2011,17,13491,23,1,0
9658,28.12.2011,17,12993,23,0,1
9659,29.12.2011,17,13414,23,0,0
9660,30.12.2011,17,13783,23,0,0
9661,31.12.2011,17,14540,21.5,0,0
9662,01.01.2012,17,13307,22.5,0,1
9663,02.01.2012,17,13770,23,0,1
9664,03.01.2012,17,13248,23,1,0
9665,04.01.2012,17,12861,23,0,1
9666,05.01.2012,17,13372,23,0,1
9667,06.01.2012,17,13411,23,0,1
9668,07.01.2012,17,13640,23,0,1
9669,08.01.2012,17,15438,23,0,1
9670,09.01.2012,17,14991,23,0,1
9671,10.01.2012,17,14588,23,1,0
9672,11.01.2012,17,13617,23,0,1
9673,12.01.2012,17,13989,23,0,0
9674,13.01.2012,17,14055,23,0,0
9675,14.01.2012,17,14164,23,0,0
9676,15.01.2012,17,14534,23,0,0
9677,16.01.2012,17,14179,23,0,0
9678,17.01.2012,17,13719,23,1,0
9679,18.01.2012,17,13822,23,0,1
9680,19.01.2012,17,14659,23,0,0
9681,20.01.2012,17,14414,23,0,0
9682,21.01.2012,17,14666,23,0,0
9683,22.01.2012,17,15556,23,0,0
9684,23.01.2012,17,15999,23,0,0
9685,24.01.2012,17,15920,23,1,0
9686,25.01.2012,17,15715,23,0,1
9687,26.01.2012,17,15805,23,0,0
9688,27.01.2012,17,16072,23,0,0
9689,28.01.2012,17,15839,23,0,0
9690,29.01.2012,17,15776,23,0,0
9691,30.01.2012,17,15699,23,0,0
9692,31.01.2012,17,14990,23,1,0
9693,01.02.2012,17,14466,23,0,1
9694,02.02.2012,17,14480,23,0,0
9695,03.02.2012,17,14376,23,0,0
9696,04.02.2012,17,14287,23,0,0
9697,05.02.2012,17,14158,23,0,0
9698,06.02.2012,17,14254,23,0,0
9699,07.02.2012,17,13362,21.9,1,0
9700,08.02.2012,17,13261,21.5,0,1
9701,09.02.2012,17,14102,22.5,0,0
9702,10.02.2012,17,14088,23,0,0
9703,11.02.2012,17,14206,23,0,0
9704,12.02.2012,17,14746,23,0,0
9705,13.02.2012,17,14776,23,0,0
9706,14.02.2012,17,14139,23,1,0
9707,15.02.2012,17,13183,23,0,1
9708,16.02.2012,17,14467,21.5,0,0
9709,17.02.2012,17,15063,21,0,0
9710,18.02.2012,17,15377,20.5,0,0
9711,19.02.2012,17,15225,17.5,0,0
9712,20.02.2012,17,14981,12,0,0
9713,21.02.2012,17,14347,15.5,1,0
9714,22.02.2012,17,14140,19,0,1
9715,23.02.2012,17,13751,16.5,0,1
9716,24.02.2012,17,14243,15.5,0,0
9717,25.02.2012,17,13601,18.5,0,0
9718,26.02.2012,17,13694,18.5,0,0
9719,27.02.2012,17,13443,17,0,0
9720,28.02.2012,17,12964,14.5,1,0
9721,29.02.2012,17,12563,14,0,1
9722,01.03.2012,17,13094,13.5,0,0
9723,02.03.2012,17,13328,17.5,0,0
9724,03.03.2012,17,13295,13,0,0
9725,04.03.2012,17,12762,13.6,0,0
9726,05.03.2012,17,12847,14,0,0
9727,06.03.2012,17,12522,9,1,0
9728,07.03.2012,17,12452,8.5,0,1
9729,08.03.2012,17,12686,14,0,1
9730,09.03.2012,17,13027,14,0,0
9731,10.03.2012,17,12859,8.5,0,0
9732,11.03.2012,17,12379,8,0,0
9733,12.03.2012,17,12143,9.8,0,0
9734,13.03.2012,17,12000,11,1,0
9735,14.03.2012,17,11928,11,0,1
9736,15.03.2012,17,12818,11.5,0,0
9737,16.03.2012,17,12323,13.5,0,0
9738,17.03.2012,17,12608,11.5,0,0
9739,18.03.2012,17,12606,13.5,0,0
9740,19.03.2012,17,12434,15,0,0
9741,20.03.2012,17,12126,14.5,1,0
9742,21.03.2012,17,11683,14,0,1
9743,22.03.2012,17,11953,10.5,0,0
9744,23.03.2012,17,12629,5.3,0,0
9745,24.03.2012,17,12508,7.6,0,0
9746,25.03.2012,17,12093,10.5,0,0
9747,26.03.2012,17,11599,12.5,0,0
9748,27.03.2012,17,11427,7.9,1,0
9749,28.03.2012,17,11559,1.2,0,1
9750,29.03.2012,17,11986,-0.4,0,0
9751,30.03.2012,17,12057,-1,0,0
9752,31.03.2012,17,12059,-0.5,0,0
9753,01.04.2012,17,11968,2,0,0
9754,02.04.2012,17,11732,4.2,0,0
9755,03.04.2012,17,11345,7.2,1,0
9756,04.04.2012,17,11059,5.5,0,1
9757,05.04.2012,17,11307,7.5,0,0
9758,06.04.2012,17,10998,3,0,0
9759,07.04.2012,17,10627,2.1,0,0
9760,08.04.2012,17,10267,4.4,0,0
9761,09.04.2012,17,10699,4.5,0,0
9762,10.04.2012,17,10445,3.6,1,0
9763,11.04.2012,17,10063,6.3,0,1
9764,12.04.2012,17,10291,5.3,0,0
9765,13.04.2012,17,,6.1,0,0
9766,14.04.2012,17,,7.3,0,0
9767,15.04.2012,17,,7.3,0,0
9768,16.04.2012,17,,6.4,0,0
9769,17.04.2012,17,,3.8,1,0
9770,18.04.2012,17,,4.6,0,1
9771,19.04.2012,17,,5,0,0
9772,20.04.2012,17,,-0.8,0,0
9773,21.04.2012,17,,-1.4,0,0
9774,22.04.2012,17,,-1,0,0
9775,23.04.2012,17,,-1,0,0
9776,24.04.2012,17,,0,1,0
9777,25.04.2012,17,,5.5,0,1
9778,26.04.2012,17,,2.5,0,0
9779,27.04.2012,17,,-0.4,0,0
9780,28.04.2012,17,,-4,0,0
9781,29.04.2012,17,,-3.3,0,0
9782,30.04.2012,17,,-0.9,0,1
9783,01.05.2012,17,,-0.2,1,0
9784,02.05.2012,17,,-1.9,0,1
9785,03.05.2012,17,,-2.2,0,1
9786,04.05.2012,17,,0.9,0,0
9787,05.05.2012,17,,-2,0,0
9788,06.05.2012,17,,-6,0,0
9789,07.05.2012,17,,-4.8,0,0
9790,08.05.2012,17,,1.4,1,0
9791,09.05.2012,17,,-4,0,1
9792,10.05.2012,17,,-6.4,0,1
9793,11.05.2012,17,,-2.6,0,0
9794,12.05.2012,17,,-0.4,0,0
9795,01.01.2010,07,16120,1.5,0,1
9796,02.01.2010,07,15338,1.3,1,0
9797,03.01.2010,07,15335,0.7,0,1
9798,04.01.2010,07,15319,5,0,1
9799,05.01.2010,07,15317,1.8,0,1
9800,06.01.2010,07,15368,0.2,0,1
9801,07.01.2010,07,15346,-1.1,0,1
9802,08.01.2010,07,15334,-1.9,0,1
9803,09.01.2010,07,15338,1.1,1,0
9804,10.01.2010,07,15327,3.1,0,1
9805,11.01.2010,07,15341,3.3,0,0
9806,12.01.2010,07,15144,3,0,0
9807,13.01.2010,07,17244,4.1,0,0
9808,14.01.2010,07,17578,2.5,0,0
9809,15.01.2010,07,17602,4,0,0
9810,16.01.2010,07,17626,7,1,0
9811,17.01.2010,07,17868,5.3,0,1
9812,18.01.2010,07,17900,3.5,0,0
9813,19.01.2010,07,17855,5.1,0,0
9814,20.01.2010,07,18018,3.5,0,0
9815,21.01.2010,07,17846,3.5,0,0
9816,22.01.2010,07,17848,1.7,0,0
9817,23.01.2010,07,18235,-3,1,0
9818,24.01.2010,07,18220,-0.2,0,1
9819,25.01.2010,07,17980,3.8,0,0
9820,26.01.2010,07,18164,3.2,0,0
9821,27.01.2010,07,18456,1.2,0,0
9822,28.01.2010,07,18280,3.4,0,0
9823,29.01.2010,07,18329,3,0,0
9824,30.01.2010,07,18142,-5.3,1,0
9825,31.01.2010,07,18316,-8.5,0,1
9826,01.02.2010,07,18066,-6,0,0
9827,02.02.2010,07,17544,-0.5,0,0
9828,03.02.2010,07,16799,1,0,0
9829,04.02.2010,07,18011,3.5,0,0
9830,05.02.2010,07,17903,2.5,0,0
9831,06.02.2010,07,18064,3.3,1,0
9832,07.02.2010,07,18116,1.3,0,1
9833,08.02.2010,07,17932,1,0,0
9834,09.02.2010,07,18342,-2,0,0
9835,10.02.2010,07,18103,-2,0,0
9836,11.02.2010,07,17789,0.5,0,0
9837,12.02.2010,07,18279,1,0,0
9838,13.02.2010,07,18099,0,1,0
9839,14.02.2010,07,18021,-5,0,1
9840,15.02.2010,07,18299,-6.8,0,0
9841,16.02.2010,07,17469,-6.9,0,0
9842,17.02.2010,07,16820,-6.5,0,0
9843,18.02.2010,07,17441,-5,0,0
9844,19.02.2010,07,16749,-5.5,0,0
9845,20.02.2010,07,17268,-3.6,1,0
9846,21.02.2010,07,16941,-0.5,0,1
9847,22.02.2010,07,17366,-2.9,0,1
9848,23.02.2010,07,17126,-1.4,0,1
9849,24.02.2010,07,17303,1.6,0,0
9850,25.02.2010,07,16485,3.5,0,0
9851,26.02.2010,07,16442,1.3,0,0
9852,27.02.2010,07,16779,2,0,0
9853,28.02.2010,07,17243,1.8,0,1
9854,01.03.2010,07,16385,3.3,0,0
9855,02.03.2010,07,16437,0,0,0
9856,03.03.2010,07,15870,-0.3,0,0
9857,04.03.2010,07,16132,3.8,0,0
9858,05.03.2010,07,16044,0.3,0,0
9859,06.03.2010,07,15823,1.9,1,0
9860,07.03.2010,07,16070,2,0,1
9861,08.03.2010,07,15991,-0.5,0,1
9862,09.03.2010,07,16193,-2.5,0,0
9863,10.03.2010,07,15743,0,0,0
9864,11.03.2010,07,15828,-1.5,0,0
9865,12.03.2010,07,15846,-5,0,0
9866,13.03.2010,07,15929,-5.5,1,0
9867,14.03.2010,07,15738,-0.5,0,1
9868,15.03.2010,07,15861,-2.5,0,0
9869,16.03.2010,07,15515,-1.5,0,0
9870,17.03.2010,07,15852,-0.5,0,0
9871,18.03.2010,07,15511,0,0,0
9872,19.03.2010,07,15585,1,0,0
9873,20.03.2010,07,15506,2.5,1,0
9874,21.03.2010,07,15484,1.5,0,1
9875,22.03.2010,07,15868,4,0,0
9876,23.03.2010,07,15398,6,0,0
9877,24.03.2010,07,15064,5,0,0
9878,25.03.2010,07,15100,3.3,0,0
9879,26.03.2010,07,15114,3.6,0,0
9880,27.03.2010,07,14957,2.5,1,0
9881,28.03.2010,07,14436,2,0,1
9882,29.03.2010,07,15155,1.5,0,0
9883,30.03.2010,07,14994,1.5,0,0
9884,31.03.2010,07,15141,-0.9,0,0
9885,01.04.2010,07,13896,0.6,0,0
9886,02.04.2010,07,14220,6.6,0,0
9887,03.04.2010,07,13675,9,1,0
9888,04.04.2010,07,13720,12,0,1
9889,05.04.2010,07,13707,7.5,0,0
9890,06.04.2010,07,13926,5,0,0
9891,07.04.2010,07,13930,2.5,0,0
9892,08.04.2010,07,13310,7.1,0,0
9893,09.04.2010,07,13272,6.5,0,0
9894,10.04.2010,07,13186,4.5,1,0
9895,11.04.2010,07,13227,6,0,1
9896,12.04.2010,07,13201,7.9,0,0
9897,13.04.2010,07,13043,6.5,0,0
9898,14.04.2010,07,13405,6.5,0,0
9899,15.04.2010,07,13688,2,0,0
9900,16.04.2010,07,12933,2.5,0,0
9901,17.04.2010,07,13253,7.5,1,0
9902,18.04.2010,07,13437,9,0,1
9903,19.04.2010,07,13566,9,0,0
9904,20.04.2010,07,12842,1.1,0,0
9905,21.04.2010,07,12795,-0.2,0,0
9906,22.04.2010,07,12669,0.8,0,0
9907,23.04.2010,07,12612,3,0,0
9908,24.04.2010,07,12478,4,1,0
9909,25.04.2010,07,12513,5.5,0,1
9910,26.04.2010,07,12619,7.5,0,0
9911,27.04.2010,07,12634,4,0,0
9912,28.04.2010,07,12652,6.5,0,0
9913,29.04.2010,07,12650,11,0,0
9914,30.04.2010,07,13107,11.5,0,0
9915,01.05.2010,07,13044,10.5,1,0
9916,02.05.2010,07,13046,9.5,0,1
9917,03.05.2010,07,13046,7.6,0,1
9918,04.05.2010,07,13041,8,0,0
9919,05.05.2010,07,13023,8.8,0,0
9920,06.05.2010,07,13388,7,0,0
9921,07.05.2010,07,12596,9,0,0
9922,08.05.2010,07,12090,6.5,1,0
9923,09.05.2010,07,12104,7,0,1
9924,10.05.2010,07,11757,8,0,1
9925,11.05.2010,07,11798,12.5,0,0
9926,12.05.2010,07,10936,8.5,0,0
9927,13.05.2010,07,10740,12,0,0
9928,14.05.2010,07,10569,11,0,0
9929,15.05.2010,07,10353,9.8,1,0
9930,16.05.2010,07,10358,9.1,0,1
9931,17.05.2010,07,10554,10.5,0,0
9932,18.05.2010,07,10380,10.5,0,0
9933,19.05.2010,07,10348,13.5,0,0
9934,20.05.2010,07,10318,19,0,0
9935,21.05.2010,07,10320,19.5,0,0
9936,22.05.2010,07,10041,19.5,1,0
9937,23.05.2010,07,10025,16,0,1
9938,24.05.2010,07,10196,14.5,0,0
9939,25.05.2010,07,10289,15.5,0,0
9940,26.05.2010,07,10271,17,0,0
9941,27.05.2010,07,10262,17,0,0
9942,28.05.2010,07,10270,13,0,0
9943,29.05.2010,07,10041,12.5,1,0
9944,30.05.2010,07,10043,12.6,0,1
9945,31.05.2010,07,10301,14.5,0,0
9946,01.06.2010,07,9361,17,0,0
9947,02.06.2010,07,9203,18,0,0
9948,03.06.2010,07,9232,16,0,0
9949,04.06.2010,07,9165,0,0,0
9950,05.06.2010,07,9090,6.2,1,0
9951,06.06.2010,07,9090,4.3,0,1
9952,07.06.2010,07,9161,9.3,0,0
9953,08.06.2010,07,9442,3.7,0,0
9954,09.06.2010,07,9457,-1,0,0
9955,10.06.2010,07,9459,-0.5,0,0
9956,11.06.2010,07,9463,3.1,0,0
9957,12.06.2010,07,9339,5.3,1,0
9958,13.06.2010,07,9335,6.1,0,1
9959,14.06.2010,07,9341,4.9,0,1
9960,15.06.2010,07,9432,4.7,0,0
9961,16.06.2010,07,9362,2.5,0,0
9962,17.06.2010,07,9381,2.3,0,0
9963,18.06.2010,07,9380,4.5,0,0
9964,19.06.2010,07,9520,5,1,0
9965,20.06.2010,07,9495,2.6,0,1
9966,21.06.2010,07,9522,1.2,0,0
9967,22.06.2010,07,9562,2.5,0,0
9968,23.06.2010,07,9425,3.8,0,0
9969,24.06.2010,07,9489,3,0,0
9970,25.06.2010,07,9294,3.1,0,0
9971,26.06.2010,07,9462,-1.6,1,0
9972,27.06.2010,07,9475,-2.8,0,1
9973,28.06.2010,07,9525,-3.3,0,0
9974,29.06.2010,07,9296,-7,0,0
9975,30.06.2010,07,9429,-8.1,0,0
9976,01.07.2010,07,9790,-7.8,0,0
9977,02.07.2010,07,9771,-9.3,0,0
9978,03.07.2010,07,9750,-4.7,1,0
9979,04.07.2010,07,9757,-1.4,0,1
9980,05.07.2010,07,9773,-0.4,0,0
9981,06.07.2010,07,9757,0.5,0,0
9982,07.07.2010,07,9745,0,0,0
9983,08.07.2010,07,10191,1.1,0,0
9984,09.07.2010,07,10259,1.3,0,0
9985,10.07.2010,07,10260,-4.1,1,0
9986,11.07.2010,07,10303,-10.2,0,1
9987,12.07.2010,07,10415,-5.9,0,0
9988,13.07.2010,07,10271,1.5,0,0
9989,14.07.2010,07,10857,2.7,0,0
9990,15.07.2010,07,10679,1.9,0,0
9991,16.07.2010,07,9983,1.1,0,0
9992,17.07.2010,07,9803,0.4,1,0
9993,18.07.2010,07,9804,0.6,0,1
9994,19.07.2010,07,10053,2.4,0,0
9995,20.07.2010,07,9836,1.7,0,0
9996,21.07.2010,07,10127,7.6,0,0
9997,22.07.2010,07,10281,6.1,0,0
9998,23.07.2010,07,10373,3.5,0,0
9999,24.07.2010,07,10076,4.8,1,0
10000,25.07.2010,07,10081,5.3,0,1
10001,26.07.2010,07,10125,5.3,0,0
10002,27.07.2010,07,10195,8.2,0,0
10003,28.07.2010,07,9988,5.3,0,0
10004,29.07.2010,07,9980,5.1,0,0
10005,30.07.2010,07,9987,0.1,0,0
10006,31.07.2010,07,10091,2.3,1,0
10007,01.08.2010,07,10004,3.7,0,1
10008,02.08.2010,07,10035,4.4,0,0
10009,03.08.2010,07,9754,3.1,0,0
10010,04.08.2010,07,10178,3.9,0,0
10011,05.08.2010,07,10638,4.4,0,0
10012,06.08.2010,07,10389,6.1,0,0
10013,07.08.2010,07,10288,3.4,1,0
10014,08.08.2010,07,10287,4.3,0,1
10015,09.08.2010,07,10300,7.3,0,0
10016,10.08.2010,07,10227,3.9,0,0
10017,11.08.2010,07,10491,3.5,0,0
10018,12.08.2010,07,10575,3.5,0,0
10019,13.08.2010,07,10748,0.5,0,0
10020,14.08.2010,07,10725,5.6,1,0
10021,15.08.2010,07,10732,4.9,0,1
10022,16.08.2010,07,10758,6.1,0,0
10023,17.08.2010,07,10227,4,0,0
10024,18.08.2010,07,10479,3.8,0,0
10025,19.08.2010,07,10576,2.7,0,0
10026,20.08.2010,07,10197,2.8,0,0
10027,21.08.2010,07,10541,3.8,1,0
10028,22.08.2010,07,10548,0.9,0,1
10029,23.08.2010,07,10497,2.1,0,0
10030,24.08.2010,07,9423,3.4,0,0
10031,25.08.2010,07,9427,8.3,0,0
10032,26.08.2010,07,9381,7.4,0,0
10033,27.08.2010,07,9594,10.5,0,0
10034,28.08.2010,07,9580,4.8,1,0
10035,29.08.2010,07,9619,5,0,1
10036,30.08.2010,07,9649,7.1,0,0
10037,31.08.2010,07,9632,7.1,0,0
10038,01.09.2010,07,10115,7.3,0,0
10039,02.09.2010,07,10124,7.6,0,0
10040,03.09.2010,07,10185,10.9,0,0
10041,04.09.2010,07,9793,11.3,1,0
10042,05.09.2010,07,9794,10.3,0,1
10043,06.09.2010,07,9862,8.9,0,0
10044,07.09.2010,07,9778,12.9,0,0
10045,08.09.2010,07,10060,9.1,0,0
10046,09.09.2010,07,10059,7,0,0
10047,10.09.2010,07,10020,9.3,0,0
10048,11.09.2010,07,9979,10.5,1,0
10049,12.09.2010,07,9987,12.1,0,1
10050,13.09.2010,07,9403,11,0,0
10051,14.09.2010,07,9567,8.5,0,0
10052,15.09.2010,07,9051,10.1,0,0
10053,16.09.2010,07,9564,12.8,0,0
10054,17.09.2010,07,9494,8.8,0,0
10055,18.09.2010,07,9253,9.7,1,0
10056,19.09.2010,07,9241,8.4,0,1
10057,20.09.2010,07,9401,12.9,0,0
10058,21.09.2010,07,9791,13.8,0,0
10059,22.09.2010,07,9290,10.9,0,0
10060,23.09.2010,07,9263,10.1,0,0
10061,24.09.2010,07,9322,11.8,0,0
10062,25.09.2010,07,9358,13.2,1,0
10063,26.09.2010,07,9413,12.3,0,1
10064,27.09.2010,07,9290,12.4,0,0
10065,28.09.2010,07,9464,13.1,0,0
10066,29.09.2010,07,9420,10.2,0,0
10067,30.09.2010,07,9326,9.6,0,0
10068,01.10.2010,07,9434,9.5,0,0
10069,02.10.2010,07,9402,10,1,0
10070,03.10.2010,07,9390,10,0,1
10071,04.10.2010,07,9352,10.1,0,0
10072,05.10.2010,07,10728,10.1,0,0
10073,06.10.2010,07,11385,11.5,0,0
10074,07.10.2010,07,12419,14.6,0,0
10075,08.10.2010,07,12963,13.9,0,0
10076,09.10.2010,07,13286,16.1,1,0
10077,10.10.2010,07,13068,14.4,0,1
10078,11.10.2010,07,12401,15.6,0,0
10079,12.10.2010,07,12022,14.5,0,0
10080,13.10.2010,07,12314,17.6,0,0
10081,14.10.2010,07,12477,19.7,0,0
10082,15.10.2010,07,12229,18.9,0,0
10083,16.10.2010,07,12716,18.7,1,0
10084,17.10.2010,07,12769,17,0,1
10085,18.10.2010,07,12313,19.4,0,0
10086,19.10.2010,07,12053,18.4,0,0
10087,20.10.2010,07,12278,21.1,0,0
10088,21.10.2010,07,12274,22,0,0
10089,22.10.2010,07,12147,20.4,0,0
10090,23.10.2010,07,12381,18.6,1,0
10091,24.10.2010,07,12230,17.1,0,1
10092,25.10.2010,07,12289,17.3,0,0
10093,26.10.2010,07,12961,20.2,0,0
10094,27.10.2010,07,12539,21.3,0,0
10095,28.10.2010,07,12490,19.8,0,0
10096,29.10.2010,07,12771,17.8,0,0
10097,30.10.2010,07,12478,15.9,1,0
10098,31.10.2010,07,12486,19.6,0,1
10099,01.11.2010,07,13205,18.5,0,0
10100,02.11.2010,07,14434,17.9,0,0
10101,03.11.2010,07,14760,20.4,0,0
10102,04.11.2010,07,14358,19.1,0,1
10103,05.11.2010,07,14733,18.1,0,1
10104,06.11.2010,07,14864,19.9,1,0
10105,07.11.2010,07,14599,23.9,0,1
10106,08.11.2010,07,14778,24.2,0,0
10107,09.11.2010,07,13896,22.4,0,0
10108,10.11.2010,07,14439,25.2,0,0
10109,11.11.2010,07,14073,25,0,0
10110,12.11.2010,07,13980,27,0,0
10111,13.11.2010,07,14101,25.6,0,0
10112,14.11.2010,07,14211,23.8,0,1
10113,15.11.2010,07,13929,24.9,0,0
10114,16.11.2010,07,13918,23.4,0,0
10115,17.11.2010,07,13770,23.8,0,0
10116,18.11.2010,07,13603,25.9,0,0
10117,19.11.2010,07,13850,27,0,0
10118,20.11.2010,07,14372,26.6,1,0
10119,21.11.2010,07,14299,25.8,0,1
10120,22.11.2010,07,14396,23.9,0,0
10121,23.11.2010,07,14892,25.7,0,0
10122,24.11.2010,07,15264,24.9,0,0
10123,25.11.2010,07,15365,24.4,0,0
10124,26.11.2010,07,15239,24.1,0,0
10125,27.11.2010,07,15063,23.4,1,0
10126,28.11.2010,07,15146,22.1,0,1
10127,29.11.2010,07,15106,22.5,0,0
10128,30.11.2010,07,14296,24.2,0,0
10129,01.12.2010,07,14427,27,0,0
10130,02.12.2010,07,14460,27,0,0
10131,03.12.2010,07,14624,27,0,0
10132,04.12.2010,07,15127,27,1,0
10133,05.12.2010,07,15136,26.5,0,1
10134,06.12.2010,07,15141,25.1,0,0
10135,07.12.2010,07,14194,27,0,0
10136,08.12.2010,07,14802,27,0,0
10137,09.12.2010,07,15343,26.8,0,0
10138,10.12.2010,07,15584,27,0,0
10139,11.12.2010,07,15393,27,1,0
10140,12.12.2010,07,15476,26.6,0,1
10141,13.12.2010,07,15444,27,0,0
10142,14.12.2010,07,15206,27,0,0
10143,15.12.2010,07,15628,27,0,0
10144,16.12.2010,07,15551,25.7,0,0
10145,17.12.2010,07,16098,27,0,0
10146,18.12.2010,07,15836,25.5,1,0
10147,19.12.2010,07,15846,27,0,1
10148,20.12.2010,07,15900,24.6,0,0
10149,21.12.2010,07,15008,27,0,0
10150,22.12.2010,07,16036,27,0,0
10151,23.12.2010,07,16152,27,0,0
10152,24.12.2010,07,16180,27,0,0
10153,25.12.2010,07,15931,26.8,1,0
10154,26.12.2010,07,15912,26.6,0,1
10155,27.12.2010,07,16066,26.8,0,0
10156,28.12.2010,07,16008,26.8,0,0
10157,29.12.2010,07,16580,26.9,0,0
10158,30.12.2010,07,16524,27,0,0
10159,31.12.2010,07,16602,25.1,0,0
10160,01.01.2011,07,16577,25.3,1,0
10161,02.01.2011,07,16431,26.6,0,1
10162,03.01.2011,07,16294,24.1,0,1
10163,04.01.2011,07,16347,23.9,0,1
10164,05.01.2011,07,16384,27,0,1
10165,06.01.2011,07,16182,26.4,0,1
10166,07.01.2011,07,16141,27,0,1
10167,08.01.2011,07,16196,27,1,0
10168,09.01.2011,07,16205,25.1,0,1
10169,10.01.2011,07,16195,25.6,0,1
10170,11.01.2011,07,16185,26.8,0,0
10171,12.01.2011,07,18022,25.8,0,0
10172,13.01.2011,07,18430,27,0,0
10173,14.01.2011,07,17991,27,0,0
10174,15.01.2011,07,17837,27,1,0
10175,16.01.2011,07,17852,27,0,1
10176,17.01.2011,07,17899,27,0,0
10177,18.01.2011,07,17731,27,0,0
10178,19.01.2011,07,17889,27,0,0
10179,20.01.2011,07,18428,22.2,0,0
10180,21.01.2011,07,18866,27,0,0
10181,22.01.2011,07,18987,27,1,0
10182,23.01.2011,07,18713,24.7,0,1
10183,24.01.2011,07,18553,22.7,0,0
10184,25.01.2011,07,18877,21.3,0,0
10185,26.01.2011,07,18422,25.3,0,0
10186,27.01.2011,07,18365,26.2,0,0
10187,28.01.2011,07,18548,25.6,0,0
10188,29.01.2011,07,18402,25.9,1,0
10189,30.01.2011,07,18415,24.9,0,1
10190,31.01.2011,07,18353,25.2,0,0
10191,01.02.2011,07,18250,24.8,0,0
10192,02.02.2011,07,18222,23.2,0,0
10193,03.02.2011,07,18052,25.2,0,0
10194,04.02.2011,07,18508,25,0,0
10195,05.02.2011,07,18456,26.8,1,0
10196,06.02.2011,07,18609,25.8,0,1
10197,07.02.2011,07,18038,23.6,0,0
10198,08.02.2011,07,17715,24.4,0,0
10199,09.02.2011,07,16902,27,0,0
10200,10.02.2011,07,18198,24.2,0,0
10201,11.02.2011,07,17750,20.8,0,0
10202,12.02.2011,07,17645,15.8,1,0
10203,13.02.2011,07,17815,18.4,0,1
10204,14.02.2011,07,17812,21.6,0,0
10205,15.02.2011,07,17676,23.9,0,0
10206,16.02.2011,07,18718,19.4,0,0
10207,17.02.2011,07,18965,19.6,0,0
10208,18.02.2011,07,19426,21.6,0,0
10209,19.02.2011,07,19011,20,1,0
10210,20.02.2011,07,19015,20.2,0,1
10211,21.02.2011,07,19005,20.4,0,0
